batch_id,sku,location_id,product_class,trust_flag,units_on_hand,unit_cost_usd,days_to_expiry,in_scope,days_weight,unsold_share,batch_value,score,band
LF-11570,SKU-0396,LOC-38,FOOD_AMBIENT,OK,34,4.2,148,N,,,142.8,,
LF-10175,SKU-0761,LOC-10,FOOD_AMBIENT,OK,18,1.95,103,N,,,35.1,,
LF-10738,SKU-0607,LOC-31,FOOD_CHILLED,OK,39,8.7,111,N,,,339.3,,
LF-10078,SKU-0561,LOC-19,FOOD_AMBIENT,OK,28,5.14,190,N,,,143.92,,
LF-10916,SKU-0725,LOC-24,HEALTHCARE,OK,63,37.8,287,N,,,2381.4,,
LF-11674,SKU-0887,LOC-37,HEALTHCARE,OK,62,29.09,294,N,,,1803.58,,
LF-11024,SKU-0932,LOC-12,HEALTHCARE,OK,73,34.83,102,N,,,2542.59,,
LF-10326,SKU-0307,LOC-01,FOOD_AMBIENT,OK,18,1.81,128,N,,,32.58,,
LF-11771,SKU-0109,LOC-13,FOOD_AMBIENT,OK,44,2.58,270,N,,,113.52,,
LF-10146,SKU-0634,LOC-35,HEALTHCARE,OK,41,23.41,330,N,,,959.81,,
LF-11395,SKU-0516,LOC-10,FOOD_AMBIENT,OK,73,11.85,129,N,,,865.05,,
LF-11130,SKU-0676,LOC-08,FOOD_AMBIENT,OK,27,4.97,153,N,,,134.19,,
LF-10472,SKU-1027,LOC-36,FOOD_CHILLED,OK,162,11.92,81,N,,,1931.04,,
LF-11162,SKU-0852,LOC-10,HEALTHCARE,OK,60,28.59,383,N,,,1715.4,,
LF-10758,SKU-0583,LOC-38,FOOD_AMBIENT,OK,83,6.51,103,N,,,540.33,,
LF-10782,SKU-0494,LOC-05,FOOD_AMBIENT,OK,33,3.78,66,N,,,124.74,,
LF-10285,SKU-0097,LOC-33,FOOD_AMBIENT,OK,23,1.69,91,N,,,38.87,,
LF-11386,SKU-0767,LOC-17,FOOD_AMBIENT,OK,21,3.9,242,N,,,81.9,,
LF-10793,SKU-0672,LOC-05,FOOD_AMBIENT,OK,106,11.87,340,N,,,1258.22,,
LF-11786,SKU-0514,LOC-13,HEALTHCARE,OK,18,35.91,373,N,,,646.38,,
LF-11676,SKU-1033,LOC-14,FOOD_AMBIENT,OK,186,6.95,116,N,,,1292.7,,
LF-10717,SKU-0422,LOC-09,FOOD_AMBIENT,OK,51,10.91,185,N,,,556.41,,
LF-10393,SKU-0343,LOC-38,FOOD_CHILLED,OK,16,11.72,106,N,,,187.52,,
LF-11792,SKU-0329,LOC-24,HEALTHCARE,OK,30,9.92,316,N,,,297.6,,
LF-11237,SKU-0883,LOC-27,FOOD_AMBIENT,OK,29,3.94,91,N,,,114.26,,
LF-10996,SKU-0289,LOC-16,FOOD_CHILLED,OK,10,9.79,74,N,,,97.9,,
LF-10330,SKU-0778,LOC-32,HEALTHCARE,OK,55,33.47,241,N,,,1840.85,,
LF-10979,SKU-0097,LOC-15,FOOD_AMBIENT,OK,16,1.69,67,N,,,27.04,,
LF-10152,SKU-0132,LOC-05,FOOD_AMBIENT,OK,16,2.03,134,N,,,32.48,,
LF-10767,SKU-0118,LOC-20,HEALTHCARE,OK,32,6.39,157,N,,,204.48,,
LF-10638,SKU-0411,LOC-13,FOOD_AMBIENT,OK,30,11.35,112,N,,,340.5,,
LF-11841,SKU-0364,LOC-07,HEALTHCARE,OK,21,18.88,245,N,,,396.48,,
LF-11876,SKU-0006,LOC-25,FOOD_AMBIENT,OK,17,10.5,243,N,,,178.5,,
LF-10016,SKU-0079,LOC-07,FOOD_CHILLED,OK,49,11.58,94,N,,,567.42,,
LF-10806,SKU-0066,LOC-02,FOOD_AMBIENT,OK,29,2.95,326,N,,,85.55,,
LF-10846,SKU-0166,LOC-09,FOOD_AMBIENT,OK,32,10.19,342,N,,,326.08,,
LF-11825,SKU-0460,LOC-13,FOOD_AMBIENT,OK,49,8.1,290,N,,,396.9,,
LF-11221,SKU-0314,LOC-16,FOOD_AMBIENT,OK,24,1.76,142,N,,,42.24,,
LF-10702,SKU-1020,LOC-09,HEALTHCARE,OK,30,19.07,132,N,,,572.1,,
LF-11744,SKU-0540,LOC-09,FOOD_AMBIENT,OK,20,8.82,166,N,,,176.4,,
LF-11037,SKU-0089,LOC-37,FOOD_AMBIENT,OK,29,11.44,361,N,,,331.76,,
LF-11423,SKU-0150,LOC-16,FOOD_CHILLED,OK,43,5.01,87,N,,,215.43,,
LF-11914,SKU-0627,LOC-19,FOOD_AMBIENT,OK,41,7.0,149,N,,,287.0,,
LF-11347,SKU-1074,LOC-31,FOOD_AMBIENT,OK,6,3.52,74,N,,,21.12,,
LF-11111,SKU-0848,LOC-32,HEALTHCARE,OK,52,37.0,328,N,,,1924.0,,
LF-10474,SKU-0545,LOC-01,FOOD_CHILLED,OK,31,5.12,89,N,,,158.72,,
LF-11403,SKU-0335,LOC-13,FOOD_AMBIENT,OK,51,2.64,146,N,,,134.64,,
LF-11270,SKU-0427,LOC-20,FOOD_AMBIENT,OK,52,1.51,171,N,,,78.52,,
LF-11578,SKU-1041,LOC-17,FOOD_AMBIENT,OK,22,2.39,196,N,,,52.58,,
LF-11853,SKU-0318,LOC-01,FOOD_AMBIENT,OK,55,5.63,193,N,,,309.65,,
LF-10760,SKU-0654,LOC-28,FOOD_AMBIENT,OK,34,2.99,232,N,,,101.66,,
LF-10613,SKU-1010,LOC-13,HEALTHCARE,OK,37,11.77,274,N,,,435.49,,
LF-10428,SKU-0605,LOC-06,FOOD_CHILLED,OK,30,6.56,61,N,,,196.8,,
LF-11477,SKU-1087,LOC-12,FOOD_AMBIENT,OK,18,10.06,325,N,,,181.08,,
LF-10031,SKU-0913,LOC-31,FOOD_AMBIENT,OK,16,7.29,366,N,,,116.64,,
LF-11502,SKU-0492,LOC-25,FOOD_AMBIENT,OK,15,3.28,113,N,,,49.2,,
LF-10874,SKU-0426,LOC-10,HEALTHCARE,OK,8,26.95,161,N,,,215.6,,
LF-10520,SKU-0079,LOC-15,FOOD_CHILLED,OK,27,11.58,98,N,,,312.66,,
LF-10595,SKU-0219,LOC-30,FOOD_AMBIENT,OK,26,6.43,67,N,,,167.18,,
LF-11621,SKU-0956,LOC-06,HEALTHCARE,OK,34,38.37,61,N,,,1304.58,,
LF-10342,SKU-0181,LOC-05,FOOD_AMBIENT,OK,20,8.87,297,N,,,177.4,,
LF-10899,SKU-0786,LOC-37,FOOD_AMBIENT,OK,39,6.98,216,N,,,272.22,,
LF-11356,SKU-0073,LOC-10,FOOD_AMBIENT,OK,37,10.66,145,N,,,394.42,,
LF-10578,SKU-0259,LOC-32,HEALTHCARE,OK,11,38.41,377,N,,,422.51,,
LF-10703,SKU-0205,LOC-10,FOOD_CHILLED,OK,23,10.36,82,N,,,238.28,,
LF-11027,SKU-1078,LOC-24,FOOD_AMBIENT,OK,40,11.7,103,N,,,468.0,,
LF-11491,SKU-0198,LOC-28,FOOD_CHILLED,OK,16,7.96,75,N,,,127.36,,
LF-10788,SKU-0376,LOC-34,FOOD_AMBIENT,OK,13,7.93,304,N,,,103.09,,
LF-10044,SKU-0656,LOC-34,HEALTHCARE,OK,15,26.06,354,N,,,390.9,,
LF-11211,SKU-0787,LOC-09,FOOD_AMBIENT,OK,107,11.56,281,N,,,1236.92,,
LF-10868,SKU-0296,LOC-23,HEALTHCARE,OK,37,16.09,217,N,,,595.33,,
LF-11107,SKU-0424,LOC-10,FOOD_AMBIENT,OK,11,0.84,333,N,,,9.24,,
LF-11917,SKU-0868,LOC-33,FOOD_AMBIENT,OK,17,9.22,115,N,,,156.74,,
LF-10781,SKU-0830,LOC-01,FOOD_AMBIENT,OK,23,5.45,243,N,,,125.35,,
LF-10586,SKU-0714,LOC-21,FOOD_AMBIENT,OK,61,10.15,391,N,,,619.15,,
LF-10275,SKU-0107,LOC-29,HEALTHCARE,OK,45,5.86,218,N,,,263.7,,
LF-11623,SKU-0770,LOC-09,HEALTHCARE,OK,27,33.3,207,N,,,899.1,,
LF-11271,SKU-0015,LOC-38,FOOD_AMBIENT,OK,32,9.09,183,N,,,290.88,,
LF-11273,SKU-0624,LOC-38,HEALTHCARE,OK,29,6.63,208,N,,,192.27,,
LF-11798,SKU-0194,LOC-16,FOOD_AMBIENT,OK,32,9.95,281,N,,,318.4,,
LF-10362,SKU-0508,LOC-09,FOOD_AMBIENT,OK,16,3.95,352,N,,,63.2,,
LF-10991,SKU-1012,LOC-13,HEALTHCARE,OK,87,11.0,365,N,,,957.0,,
LF-11641,SKU-0100,LOC-21,FOOD_AMBIENT,OK,10,9.58,222,N,,,95.8,,
LF-10452,SKU-1003,LOC-12,FOOD_AMBIENT,OK,52,3.02,219,N,,,157.04,,
LF-10302,SKU-0358,LOC-05,FOOD_AMBIENT,OK,42,3.59,245,N,,,150.78,,
LF-10897,SKU-1019,LOC-25,HEALTHCARE,OK,20,3.54,207,N,,,70.8,,
LF-11092,SKU-0684,LOC-37,FOOD_AMBIENT,OK,30,7.24,136,N,,,217.2,,
LF-10618,SKU-0281,LOC-23,HEALTHCARE,OK,16,36.11,194,N,,,577.76,,
LF-10089,SKU-0157,LOC-22,HEALTHCARE,OK,13,25.64,283,N,,,333.32,,
LF-10582,SKU-1070,LOC-14,FOOD_AMBIENT,OK,18,7.85,191,N,,,141.3,,
LF-11181,SKU-0934,LOC-17,FOOD_CHILLED,OK,16,4.01,73,N,,,64.16,,
LF-10739,SKU-0215,LOC-18,HEALTHCARE,OK,47,19.81,86,N,,,931.07,,
LF-10632,SKU-0971,LOC-04,FOOD_AMBIENT,OK,32,7.92,253,N,,,253.44,,
LF-10515,SKU-1020,LOC-21,HEALTHCARE,OK,24,19.07,376,N,,,457.68,,
LF-10491,SKU-0701,LOC-15,FOOD_AMBIENT,OK,17,6.14,211,N,,,104.38,,
LF-11678,SKU-1088,LOC-22,FOOD_AMBIENT,OK,56,5.3,251,N,,,296.8,,
LF-10774,SKU-0736,LOC-07,FOOD_AMBIENT,OK,16,3.8,118,N,,,60.8,,
LF-11393,SKU-0921,LOC-36,FOOD_AMBIENT,OK,21,6.61,257,N,,,138.81,,
LF-11071,SKU-0436,LOC-37,FOOD_AMBIENT,OK,19,11.01,221,N,,,209.19,,
LF-10501,SKU-0445,LOC-36,FOOD_AMBIENT,OK,37,3.07,224,N,,,113.59,,
LF-11582,SKU-0705,LOC-36,FOOD_AMBIENT,OK,62,8.25,177,N,,,511.5,,
LF-11548,SKU-1028,LOC-27,FOOD_CHILLED,OK,58,7.77,80,N,,,450.66,,
LF-10331,SKU-0011,LOC-19,HEALTHCARE,OK,51,38.89,93,N,,,1983.39,,
LF-11747,SKU-0994,LOC-32,FOOD_AMBIENT,OK,13,7.32,73,N,,,95.16,,
LF-10643,SKU-0849,LOC-36,FOOD_AMBIENT,OK,14,8.81,155,N,,,123.34,,
LF-11048,SKU-0585,LOC-24,HEALTHCARE,DATE_AMBIGUOUS,9,28.55,,,,,256.95,,
LF-11232,SKU-0170,LOC-09,FOOD_AMBIENT,OK,25,5.72,214,N,,,143.0,,
LF-10596,SKU-0597,LOC-27,FOOD_CHILLED,OK,24,2.48,75,N,,,59.52,,
LF-11263,SKU-1088,LOC-19,FOOD_AMBIENT,OK,11,5.3,264,N,,,58.3,,
LF-10544,SKU-0569,LOC-19,HEALTHCARE,OK,98,7.47,355,N,,,732.06,,
LF-10794,SKU-0497,LOC-24,FOOD_AMBIENT,OK,20,3.07,132,N,,,61.4,,
LF-11188,SKU-0430,LOC-27,FOOD_CHILLED,OK,18,6.74,69,N,,,121.32,,
LF-11009,SKU-0715,LOC-06,FOOD_AMBIENT,OK,17,4.64,324,N,,,78.88,,
LF-11782,SKU-0784,LOC-12,HEALTHCARE,OK,16,8.85,333,N,,,141.6,,
LF-11053,SKU-0080,LOC-24,FOOD_AMBIENT,OK,10,6.93,200,N,,,69.3,,
LF-10442,SKU-0051,LOC-32,HEALTHCARE,OK,38,4.94,263,N,,,187.72,,
LF-10832,SKU-0027,LOC-08,FOOD_CHILLED,OK,41,6.26,80,N,,,256.66,,
LF-10917,SKU-0070,LOC-17,FOOD_CHILLED,OK,97,5.67,120,N,,,549.99,,
LF-11385,SKU-0029,LOC-08,FOOD_CHILLED,OK,26,6.43,93,N,,,167.18,,
LF-11554,SKU-0200,LOC-22,HEALTHCARE,OK,12,23.65,291,N,,,283.8,,
LF-11359,SKU-0133,LOC-11,FOOD_AMBIENT,OK,19,11.78,222,N,,,223.82,,
LF-10270,SKU-0690,LOC-15,FOOD_AMBIENT,OK,28,11.55,263,N,,,323.4,,
LF-11528,SKU-0668,LOC-18,FOOD_AMBIENT,OK,33,5.2,138,N,,,171.6,,
LF-10196,SKU-0519,LOC-38,FOOD_CHILLED,OK,15,3.78,102,N,,,56.7,,
LF-11388,SKU-0944,LOC-33,FOOD_AMBIENT,OK,7,7.09,265,N,,,49.63,,
LF-10214,SKU-0621,LOC-30,FOOD_AMBIENT,MISSING_EXPIRY,35,2.35,,,,,82.25,,
LF-11012,SKU-0069,LOC-16,FOOD_AMBIENT,OK,65,7.5,148,N,,,487.5,,
LF-11615,SKU-0094,LOC-27,FOOD_CHILLED,OK,24,2.54,81,N,,,60.96,,
LF-11331,SKU-0039,LOC-24,FOOD_CHILLED,OK,28,14.95,70,N,,,418.6,,
LF-11442,SKU-0988,LOC-18,FOOD_AMBIENT,OK,20,6.12,129,N,,,122.4,,
LF-11608,SKU-0358,LOC-21,FOOD_AMBIENT,OK,60,3.59,231,N,,,215.4,,
LF-11764,SKU-0116,LOC-06,HEALTHCARE,OK,18,29.32,283,N,,,527.76,,
LF-11760,SKU-0273,LOC-24,HEALTHCARE,OK,26,3.62,117,N,,,94.12,,
LF-10802,SKU-1014,LOC-04,FOOD_AMBIENT,OK,10,4.36,131,N,,,43.6,,
LF-10167,SKU-0142,LOC-24,FOOD_CHILLED,OK,38,3.75,89,N,,,142.5,,
LF-11419,SKU-0187,LOC-01,FOOD_CHILLED,OK,55,9.68,62,N,,,532.4,,
LF-11249,SKU-0245,LOC-11,FOOD_AMBIENT,OK,25,3.31,122,N,,,82.75,,
LF-10565,SKU-0730,LOC-36,HEALTHCARE,OK,19,27.55,354,N,,,523.45,,
LF-10349,SKU-0906,LOC-07,FOOD_AMBIENT,OK,15,5.74,107,N,,,86.1,,
LF-10605,SKU-0747,LOC-17,FOOD_AMBIENT,OK,24,0.67,286,N,,,16.08,,
LF-11847,SKU-0335,LOC-02,FOOD_AMBIENT,OK,8,2.64,143,N,,,21.12,,
LF-10434,SKU-0447,LOC-10,HEALTHCARE,OK,13,4.2,144,N,,,54.6,,
LF-11217,SKU-0733,LOC-38,FOOD_AMBIENT,OK,24,6.52,220,N,,,156.48,,
LF-11843,SKU-0451,LOC-06,FOOD_CHILLED,OK,27,10.86,63,N,,,293.22,,
LF-10691,SKU-0916,LOC-17,FOOD_CHILLED,OK,25,4.69,81,N,,,117.25,,
LF-10661,SKU-0176,LOC-08,HEALTHCARE,OK,29,10.02,318,N,,,290.58,,
LF-11930,SKU-0104,LOC-19,HEALTHCARE,OK,23,33.09,150,N,,,761.07,,
LF-10740,SKU-0492,LOC-35,FOOD_AMBIENT,OK,45,3.28,157,N,,,147.6,,
LF-10211,SKU-0260,LOC-16,FOOD_AMBIENT,OK,7,11.02,269,N,,,77.14,,
LF-11836,SKU-0863,LOC-18,FOOD_AMBIENT,OK,50,2.2,331,N,,,110.0,,
LF-11144,SKU-0917,LOC-27,FOOD_CHILLED,OK,23,3.04,83,N,,,69.92,,
LF-11922,SKU-0677,LOC-27,FOOD_CHILLED,OK,9,14.0,76,N,,,126.0,,
LF-10017,SKU-0191,LOC-38,FOOD_AMBIENT,OK,6,7.21,209,N,,,43.26,,
LF-10727,SKU-0805,LOC-10,FOOD_AMBIENT,OK,7,6.95,234,N,,,48.65,,
LF-10506,SKU-0189,LOC-04,FOOD_CHILLED,OK,24,8.35,75,N,,,200.4,,
LF-10541,SKU-0826,LOC-19,HEALTHCARE,OK,7,27.31,326,N,,,191.17,,
LF-10180,SKU-0069,LOC-07,FOOD_AMBIENT,OK,41,7.5,173,N,,,307.5,,
LF-10887,SKU-0093,LOC-03,FOOD_CHILLED,MISSING_EXPIRY,15,5.69,,,,,85.35,,
LF-10207,SKU-0092,LOC-07,FOOD_AMBIENT,OK,61,7.76,264,N,,,473.36,,
LF-10622,SKU-0795,LOC-02,FOOD_AMBIENT,OK,36,7.35,102,N,,,264.6,,
LF-10353,SKU-0558,LOC-17,FOOD_AMBIENT,OK,10,6.33,95,N,,,63.3,,
LF-10581,SKU-0230,LOC-02,FOOD_CHILLED,OK,55,5.93,61,N,,,326.15,,
LF-10035,SKU-0172,LOC-32,HEALTHCARE,OK,60,30.17,347,N,,,1810.2,,
LF-10681,SKU-0608,LOC-09,FOOD_AMBIENT,OK,8,10.11,397,N,,,80.88,,
LF-11050,SKU-0486,LOC-25,FOOD_AMBIENT,OK,16,2.66,161,N,,,42.56,,
LF-10413,SKU-0851,LOC-03,FOOD_CHILLED,OK,57,7.62,63,N,,,434.34,,
LF-11592,SKU-0203,LOC-33,FOOD_AMBIENT,OK,8,10.8,159,N,,,86.4,,
LF-11855,SKU-0138,LOC-15,FOOD_AMBIENT,OK,15,4.4,107,N,,,66.0,,
LF-10379,SKU-0976,LOC-27,FOOD_AMBIENT,OK,44,6.43,112,N,,,282.92,,
LF-11229,SKU-0302,LOC-13,FOOD_CHILLED,OK,22,4.14,86,N,,,91.08,,
LF-10182,SKU-1033,LOC-07,FOOD_AMBIENT,OK,43,6.95,80,N,,,298.85,,
LF-11826,SKU-0866,LOC-22,FOOD_CHILLED,OK,20,12.13,68,N,,,242.6,,
LF-11240,SKU-0405,LOC-31,FOOD_AMBIENT,OK,86,2.86,139,N,,,245.96,,
LF-10711,SKU-0806,LOC-03,FOOD_AMBIENT,OK,18,4.22,175,N,,,75.96,,
LF-10577,SKU-0349,LOC-29,FOOD_AMBIENT,OK,76,4.22,152,N,,,320.72,,
LF-11524,SKU-1053,LOC-24,FOOD_AMBIENT,OK,33,8.15,153,N,,,268.95,,
LF-10731,SKU-0882,LOC-23,HEALTHCARE,OK,32,36.15,118,N,,,1156.8,,
LF-10496,SKU-0347,LOC-23,HEALTHCARE,OK,44,26.41,118,N,,,1162.04,,
LF-10834,SKU-0595,LOC-26,FOOD_AMBIENT,OK,15,11.18,334,N,,,167.7,,
LF-10521,SKU-0810,LOC-14,FOOD_AMBIENT,OK,46,8.38,118,N,,,385.48,,
LF-11905,SKU-0778,LOC-38,HEALTHCARE,OK,9,33.47,393,N,,,301.23,,
LF-11509,SKU-0419,LOC-34,FOOD_AMBIENT,OK,142,0.64,116,N,,,90.88,,
LF-10861,SKU-0882,LOC-07,HEALTHCARE,OK,65,36.15,107,N,,,2349.75,,
LF-11602,SKU-0698,LOC-03,FOOD_CHILLED,OK,8,3.61,62,N,,,28.88,,
LF-10850,SKU-0161,LOC-06,FOOD_CHILLED,OK,45,7.34,61,N,,,330.3,,
LF-11925,SKU-0334,LOC-14,FOOD_AMBIENT,OK,37,6.37,298,N,,,235.69,,
LF-11145,SKU-0814,LOC-29,HEALTHCARE,OK,94,23.31,342,N,,,2191.14,,
LF-11748,SKU-0256,LOC-02,FOOD_CHILLED,OK,9,2.75,74,N,,,24.75,,
LF-10118,SKU-1007,LOC-08,HEALTHCARE,OK,10,9.51,120,N,,,95.1,,
LF-10056,SKU-0149,LOC-03,FOOD_AMBIENT,OK,23,6.24,190,N,,,143.52,,
LF-11169,SKU-0617,LOC-17,FOOD_AMBIENT,OK,50,9.09,227,N,,,454.5,,
LF-11515,SKU-0576,LOC-05,FOOD_AMBIENT,OK,30,11.76,211,N,,,352.8,,
LF-11358,SKU-0620,LOC-18,FOOD_AMBIENT,OK,9,4.0,99,N,,,36.0,,
LF-10815,SKU-1053,LOC-06,FOOD_AMBIENT,OK,31,8.15,84,N,,,252.65,,
LF-11594,SKU-0334,LOC-36,FOOD_AMBIENT,OK,70,6.37,203,N,,,445.9,,
LF-10639,SKU-0125,LOC-10,HEALTHCARE,OK,26,18.53,364,N,,,481.78,,
LF-11375,SKU-0137,LOC-23,FOOD_AMBIENT,OK,18,3.64,318,N,,,65.52,,
LF-10505,SKU-0590,LOC-38,FOOD_AMBIENT,OK,34,10.04,220,N,,,341.36,,
LF-10619,SKU-0830,LOC-04,FOOD_AMBIENT,OK,24,5.45,285,N,,,130.8,,
LF-10269,SKU-0338,LOC-08,FOOD_AMBIENT,OK,35,8.01,110,N,,,280.35,,
LF-11460,SKU-0746,LOC-26,FOOD_AMBIENT,OK,24,3.6,104,N,,,86.4,,
LF-10759,SKU-0662,LOC-06,HEALTHCARE,OK,30,27.02,104,N,,,810.6,,
LF-11837,SKU-0152,LOC-32,HEALTHCARE,OK,12,19.47,121,N,,,233.64,,
LF-10202,SKU-0533,LOC-27,FOOD_CHILLED,OK,16,7.18,70,N,,,114.88,,
LF-10625,SKU-0287,LOC-10,FOOD_CHILLED,OK,12,12.17,62,N,,,146.04,,
LF-11668,SKU-0340,LOC-19,FOOD_AMBIENT,OK,27,0.88,142,N,,,23.76,,
LF-10479,SKU-0549,LOC-18,FOOD_CHILLED,OK,27,12.33,65,N,,,332.91,,
LF-10817,SKU-0472,LOC-04,FOOD_AMBIENT,OK,14,1.88,325,N,,,26.32,,
LF-10260,SKU-0010,LOC-10,HEALTHCARE,OK,13,6.69,399,N,,,86.97,,
LF-11721,SKU-0063,LOC-26,FOOD_AMBIENT,OK,54,5.47,151,N,,,295.38,,
LF-10949,SKU-0337,LOC-35,FOOD_AMBIENT,OK,38,10.45,76,N,,,397.1,,
LF-10571,SKU-0816,LOC-06,FOOD_AMBIENT,OK,43,3.44,223,N,,,147.92,,
LF-10100,SKU-0155,LOC-03,FOOD_AMBIENT,OK,30,11.83,271,N,,,354.9,,
LF-10829,SKU-0909,LOC-06,FOOD_AMBIENT,OK,53,6.11,184,N,,,323.83,,
LF-10416,SKU-1072,LOC-28,FOOD_CHILLED,OK,37,8.98,82,N,,,332.26,,
LF-11122,SKU-0048,LOC-27,FOOD_AMBIENT,OK,44,9.41,221,N,,,414.04,,
LF-11844,SKU-0501,LOC-38,FOOD_AMBIENT,OK,25,3.93,132,N,,,98.25,,
LF-11745,SKU-0237,LOC-32,FOOD_CHILLED,OK,62,10.22,117,N,,,633.64,,
LF-10410,SKU-0876,LOC-07,FOOD_AMBIENT,OK,51,5.26,255,N,,,268.26,,
LF-10224,SKU-0780,LOC-03,FOOD_CHILLED,OK,18,8.68,67,N,,,156.24,,
LF-11455,SKU-0802,LOC-37,HEALTHCARE,OK,20,15.44,192,N,,,308.8,,
LF-11363,SKU-0529,LOC-01,FOOD_CHILLED,OK,12,2.0,95,N,,,24.0,,
LF-11581,SKU-1002,LOC-31,FOOD_AMBIENT,OK,20,2.71,240,N,,,54.2,,
LF-10912,SKU-0143,LOC-22,FOOD_AMBIENT,OK,28,3.66,143,N,,,102.48,,
LF-11508,SKU-0107,LOC-12,HEALTHCARE,OK,29,5.86,264,N,,,169.94,,
LF-11168,SKU-0146,LOC-28,FOOD_AMBIENT,OK,35,4.9,113,N,,,171.5,,
LF-11788,SKU-0713,LOC-06,FOOD_AMBIENT,OK,11,5.08,206,N,,,55.88,,
LF-11724,SKU-0297,LOC-05,FOOD_AMBIENT,OK,12,0.64,391,N,,,7.68,,
LF-11928,SKU-0837,LOC-07,FOOD_AMBIENT,OK,70,2.04,302,N,,,142.8,,
LF-10271,SKU-0458,LOC-21,HEALTHCARE,OK,18,25.47,122,N,,,458.46,,
LF-10259,SKU-0911,LOC-35,HEALTHCARE,OK,33,21.79,193,N,,,719.07,,
LF-11767,SKU-1036,LOC-34,HEALTHCARE,OK,24,28.17,126,N,,,676.08,,
LF-10062,SKU-0889,LOC-13,HEALTHCARE,OK,15,22.43,110,N,,,336.45,,
LF-11243,SKU-1067,LOC-38,FOOD_CHILLED,OK,58,5.4,93,N,,,313.2,,
LF-10557,SKU-0559,LOC-38,HEALTHCARE,OK,12,5.92,233,N,,,71.04,,
LF-10923,SKU-0619,LOC-14,FOOD_AMBIENT,OK,16,1.92,304,N,,,30.72,,
LF-10293,SKU-1067,LOC-18,FOOD_CHILLED,OK,19,5.4,65,N,,,102.6,,
LF-11611,SKU-0521,LOC-15,FOOD_CHILLED,OK,64,1.56,84,N,,,99.84,,
LF-10683,SKU-0713,LOC-07,FOOD_AMBIENT,OK,42,5.08,81,N,,,213.36,,
LF-11558,SKU-0685,LOC-36,FOOD_AMBIENT,OK,23,6.82,270,N,,,156.86,,
LF-10773,SKU-0531,LOC-08,FOOD_CHILLED,OK,62,3.06,69,N,,,189.72,,
LF-10027,SKU-0204,LOC-08,HEALTHCARE,OK,65,13.75,310,N,,,893.75,,
LF-10819,SKU-0577,LOC-02,FOOD_AMBIENT,OK,28,5.71,233,N,,,159.88,,
LF-11791,SKU-0651,LOC-13,HEALTHCARE,OK,46,4.6,116,N,,,211.6,,
LF-11183,SKU-0418,LOC-19,HEALTHCARE,OK,80,12.24,292,N,,,979.2,,
LF-11542,SKU-0565,LOC-24,FOOD_CHILLED,OK,15,11.17,76,N,,,167.55,,
LF-10946,SKU-0970,LOC-13,HEALTHCARE,OK,10,19.3,195,N,,,193.0,,
LF-10883,SKU-0596,LOC-09,HEALTHCARE,OK,40,34.2,221,N,,,1368.0,,
LF-10312,SKU-0085,LOC-22,FOOD_AMBIENT,OK,22,1.4,369,N,,,30.8,,
LF-11645,SKU-1017,LOC-03,FOOD_AMBIENT,OK,55,7.15,183,N,,,393.25,,
LF-10858,SKU-0996,LOC-30,FOOD_AMBIENT,OK,13,2.03,85,N,,,26.39,,
LF-11713,SKU-0279,LOC-31,FOOD_AMBIENT,OK,50,5.16,117,N,,,258.0,,
LF-10294,SKU-1038,LOC-18,HEALTHCARE,OK,11,28.1,250,N,,,309.1,,
LF-11879,SKU-0894,LOC-07,HEALTHCARE,OK,185,29.41,384,N,,,5440.85,,
LF-11022,SKU-0014,LOC-06,FOOD_AMBIENT,OK,34,7.6,207,N,,,258.4,,
LF-10467,SKU-0190,LOC-28,FOOD_AMBIENT,OK,65,5.96,105,N,,,387.4,,
LF-11704,SKU-0813,LOC-26,FOOD_AMBIENT,OK,23,2.9,110,N,,,66.7,,
LF-11330,SKU-0796,LOC-07,FOOD_AMBIENT,OK,57,1.4,314,N,,,79.8,,
LF-10109,SKU-0554,LOC-05,FOOD_AMBIENT,OK,50,5.48,129,N,,,274.0,,
LF-10603,SKU-0822,LOC-35,FOOD_AMBIENT,OK,77,4.34,315,N,,,334.18,,
LF-10348,SKU-1036,LOC-12,HEALTHCARE,OK,10,28.17,297,N,,,281.7,,
LF-10019,SKU-0598,LOC-37,HEALTHCARE,OK,24,5.52,314,N,,,132.48,,
LF-10511,SKU-0037,LOC-32,FOOD_CHILLED,OK,14,5.93,101,N,,,83.02,,
LF-11459,SKU-0478,LOC-09,HEALTHCARE,OK,5,24.56,135,N,,,122.8,,
LF-10801,SKU-0444,LOC-06,FOOD_CHILLED,OK,12,12.19,64,N,,,146.28,,
LF-11265,SKU-0477,LOC-19,HEALTHCARE,OK,45,31.92,185,N,,,1436.4,,
LF-11031,SKU-0936,LOC-32,FOOD_CHILLED,OK,29,1.95,80,N,,,56.55,,
LF-11322,SKU-0437,LOC-30,FOOD_AMBIENT,OK,67,6.98,267,N,,,467.66,,
LF-10559,SKU-0627,LOC-14,FOOD_AMBIENT,OK,34,7.0,64,N,,,238.0,,
LF-10045,SKU-0898,LOC-27,FOOD_CHILLED,OK,16,3.09,71,N,,,49.44,,
LF-11166,SKU-0439,LOC-20,FOOD_AMBIENT,OK,15,7.42,342,N,,,111.3,,
